,objId,time,ra,dec,dradt,ddecdt,phase,solarelon,helio_dist,geo_dist,magV,trueAnomaly,velocity,fieldDec,fieldRA,filter,fiveSigmaDepth,night,observationStartMJD,rotSkyPos,seeingFwhmEff,seeingFwhmGeom,solarElong,visitExposureTime,dmagColor,dmagTrail,dmagDetect,mag,SNR
11,111,59964.23235058996,146.96312562887184,17.079479300420285,0.0349690117969439,-0.0335773340241467,0.2469772648108824,155.90428972775817,93.20004827420496,92.300892451024,23.79245182494996,-5672.28217179515,0.0484795745260199,16.79620637233238,146.45043729010268,r,23.81818892632113,111,59964.23235058996,144.5264395959561,1.075406481426595,0.9359841277326608,156.32076780296129,30.0,-0.400341028121062,0.001608176673645,0.0009547243082306,23.393065521137128,7.3524654298123675
12,111,59964.248467672296,146.9637148854443,17.07893834356144,0.0349637229521398,-0.0335805596043823,0.2468221833123259,155.919848766614,93.20126570549571,92.3019999061227,23.79248598187717,-5672.28217179515,0.0484779940387127,16.79620637233238,146.45043729010268,i,23.432512724480112,111,59964.248467672296,151.03697623107485,0.9996924619961814,0.8737472037608611,156.3370253273075,30.0,-0.7822283223966728,0.0018357844492543,0.0010953496179085,23.011353009098407,7.326160590611817
13,111,59967.26337017279,147.07372172954751,16.977985801932597,0.0345685506143298,-0.033412248776501,0.2180216008203753,158.8265773532895,93.42942781994972,92.5108973047982,23.79892786542507,-5672.28217179515,0.0480766373603466,16.039477582093618,145.32799910745982,g,24.458286418660723,114,59967.26337017279,183.2337605027996,0.948261164215291,0.8314706769849692,160.26652807993088,30.0,0.5146696780753146,0.0019872603132646,0.0011895094179841,24.31478705291837,5.69644660170271
14,111,59967.27952239725,147.07430521549102,16.977446333962895,0.0345669766139892,-0.0334155824701929,0.2178640256311521,158.8421308514769,93.43065246831416,92.51202515071655,23.798962065348704,-5672.28217179515,0.048077822580212,16.039477582093618,145.32799910745982,r,23.953583550974034,114,59967.27952239725,190.14699892828463,0.9668198782868384,0.8467259399517811,160.28287148765327,30.0,-0.400341028121062,0.0019191875009483,0.0011471391236743,23.399768176351316,8.258733842707276
15,111,59967.287244979474,147.07458418034918,16.977188388572362,0.0345667494679278,-0.0334171658347768,0.2177886931546241,158.84956707064305,93.43123799664563,92.51256454925934,23.79897842102776,-5672.28217179515,0.0480787597719353,15.251545627124006,146.48055282386014,r,24.083985992172785,114,59967.287244979474,206.51279825788637,0.8572491907330457,0.7566588347825636,159.0218249969728,30.0,-0.400341028121062,0.0023807481888012,0.0014361238403018,23.400073516747,9.285882201587414
16,111,59967.28813991864,147.0746165083635,16.977158495523923,0.0345667450272557,-0.0334173485536636,0.2177799636105866,158.8504288196849,93.4313058515384,92.51262706471964,23.798980316622988,-5672.28217179515,0.0480788835783065,18.024853163519225,147.81458779331334,r,24.13163981908562,114,59967.28813991864,204.93239852399316,0.8116254384357982,0.7191561103942261,158.31350058004526,30.0,-0.400341028121062,0.002623390397906,0.0015895756034882,23.400228864105415,9.69118823167806
17,111,59967.30337503628,147.07516685096076,16.976649582321873,0.0345673615999387,-0.0334204244475141,0.2176313743824224,158.86509877203474,93.4324609997836,92.51369151793564,23.79901259363703,-5672.28217179515,0.0480814648095595,15.251545627124006,146.48055282386014,i,23.58194692937923,114,59967.30337503628,213.1643781004158,0.869448680005941,0.7666868149648836,159.03818410564978,30.0,-0.7822283223966728,0.0023218188642023,0.0013990111759926,23.01818328241635,8.333183301624855
18,111,59967.30426998743,147.0751991799179,16.976619685964778,0.0345674382084704,-0.0334206026786071,0.2176226472181806,158.86596051482445,93.4325288569158,92.51375405917412,23.79901449011896,-5672.28217179515,0.0480816437707546,18.024853163519225,147.81458779331334,i,23.625622129251127,114,59967.30426998743,211.38843053793448,0.8261778065000843,0.7311181569430694,158.32950136747138,30.0,-0.7822283223966728,0.0025423985462552,0.0015382417039644,23.018324409426253,8.666781256822377
19,111,59970.23100079032,147.18078502207854,16.87911750084692,0.0342117360539926,-0.0332425223830064,0.1893507222218914,161.67850019502316,93.65483681210073,92.719642439698,23.80526829599714,-5672.28217179515,0.0477022869285398,16.323027634586612,147.61265603636753,r,23.74743730124421,117,59970.23100079032,132.27216128423237,1.1565612697110754,1.002693363702504,161.17023421201645,30.0,-0.400341028121062,0.0013648224641126,0.0008055750702063,23.405732842946286,6.817938299635658
20,111,59970.24709082249,147.18135993612685,16.878582843830134,0.034208076253072,-0.0332458268968949,0.1891923177921896,161.69393147577696,93.65606116296917,92.72078228527732,23.80530238277473,-5672.28217179515,0.0477019652319932,16.323027634586612,147.61265603636753,i,23.419911353401943,117,59970.24709082249,139.0289486171106,1.0162949230319982,0.8873944267323025,161.18636960158247,30.0,-0.7822283223966728,0.001727413521445,0.0010282622294364,23.024102322607494,7.16009411784842
21,111,59972.21769707012,147.25182228059757,16.813195621864562,0.0339881303500199,-0.0331355726495395,0.1700374616480544,163.5800450514021,93.80619211042458,92.86113515511302,23.809519956805037,-5672.28217179515,0.0474674538974112,16.64363449906436,147.1311704162329,i,23.17799652928475,119,59972.21769707012,108.47482023791692,1.252094376526452,1.0812215775047436,163.6649247777639,30.0,-0.7822283223966728,0.0011682814475405,0.0006860885160337,23.027977722924398,5.730263940200885
22,111,59986.23320237094,147.74069278288238,16.35360663544283,0.0327206257511925,-0.0324994442839729,0.0414068418176539,176.0193200082084,94.88414199452376,93.89960570840724,23.8410642018557,-5672.28217179515,0.0461178189891572,15.77676038315109,148.97197206931736,i,23.121662011718595,133,59986.23320237094,237.81981395296836,0.9280347262209436,0.8148445449536156,175.18602581497598,30.0,-0.7822283223966728,0.0019072754948733,0.00113973398584,23.05997561344487,5.288438194992285
23,111,59986.23364816125,147.74070797563073,16.353592154609146,0.0327206366865151,-0.0324995367277815,0.0414039411264155,176.019593624088,94.88417656089862,93.89963987928104,23.841065383884832,-5672.28217179515,0.0461178918934001,15.842217053039892,145.8942113817194,i,23.124413060470257,133,59986.23364816125,241.61712350476216,0.9332609057187148,0.8191404645007836,177.7289878586714,30.0,-0.7822283223966728,0.001888114087624,0.0011278280297427,23.0599648895179,5.30172905558299
24,111,59990.19138393076,147.87558371724282,16.225361473849095,0.0324629915220877,-0.0323357212343077,0.0347997339534163,176.64918039665324,95.19174956078464,94.20576220626393,23.85425086930644,-5672.28217179515,0.0458196975798183,18.01786320391832,148.6155885314044,r,23.615982788433733,137,59990.19138393076,115.07852872076826,1.2887756877550258,1.1113736153346312,174.84906705290547,30.0,-0.400341028121062,0.0010342161945081,0.000605116096241,23.45451495728162,5.790131338425278
25,111,59995.25597331464,148.04664755302298,16.062125948442308,0.0322116333492693,-0.0321736739862174,0.0716412183295273,173.0601500776277,95.58734445562634,94.6058066377268,23.87751337521624,-5672.28217179515,0.0455272953380624,16.002897904460493,148.23885342959835,r,24.00516873693135,142,59995.25597331464,155.48337447226845,0.882607684200993,0.7775035164132162,173.23705226694975,30.0,-0.400341028121062,0.0020359762229196,0.0012198859209211,23.4783922330161,8.059660892513845
26,111,59997.25277623056,148.1137114598037,15.998010125230644,0.0321307311500525,-0.0321090372415002,0.0896850697992102,171.28823484463314,95.74392730072242,94.7660865844138,23.887201847600387,-5672.28217179515,0.0454243784416804,16.880794411581387,146.99224783769407,r,23.771372135172943,144,59997.25277623056,249.84667142532115,1.0770626117861888,0.9373454668882472,169.90178719799246,30.0,-0.400341028121062,0.0014143928967131,0.0008358511825835,23.487696670661908,6.468823332108781
